DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 09:35:43,26,19,0,1045.368,39.337,9.5,6,57,0,0,5.842,15.526
2025-03-04 09:35:45,48,65,0,1009,67.197,32.5,6,195,0,0,1.277,7.815
2025-03-04 09:35:47,63,108,0,1005.519,66.828,54,6,324,0,0,0.898,8.306
2025-03-04 09:35:49,86,144,0,1012.368,66.973,72,6,432,0,0,0.653,7.66
2025-03-04 09:35:51,107,188,0,1002.346,63.549,94,6,564,0,0,0.505,7.245
2025-03-04 09:35:53,128,234,0,1011.671,68.099,117,6,702,0,0,0.487,8.927
2025-03-04 09:35:55,151,277,0,1003.148,67.931,138.5,6,831,0,0,0.448,6.368
2025-03-04 09:35:57,187,591,0,1013.134,62.946,295.5,6,1773,0,0,0.384,4.805
2025-03-04 09:35:59,208,393,0,1010.72,65.591,196.5,6,1179,0,0,0.42,7.847
2025-03-04 09:36:01,229,436,0,1008.317,64.325,218,6,1308,0,0,0.36,8.181
2025-03-04 09:36:03,250,470,0,1011.26,67.709,235,6,1410,0,0,0.302,9.494
2025-03-04 09:36:05,272,521,0,1005.848,66.528,260.5,6,1563,0,0,0.361,8.541
2025-03-04 09:36:07,292,557,0,1010.013,65.142,278.5,6,1671,0,0,0.336,8.937
2025-03-04 09:36:09,315,606,0,1010.5,64.425,303,6,1818,0,0,0.299,10.916
2025-03-04 09:36:11,335,633,0,1013.306,64.127,316.5,6,1899,0,0,0.343,10.765
2025-03-04 09:36:13,356,687,0,1012.354,66.827,343.5,6,2061,0,0,0.304,9.323
2025-03-04 09:36:15,382,722,0,1011.465,66.314,361,6,2166,0,0,0.277,13.629
2025-03-04 09:36:17,400,764,0,1018.099,67.264,382,6,2292,0,0,0.287,13.558
2025-03-04 09:36:19,420,798,0,1018.762,66.982,399,6,2394,0,0,0.243,17.832
2025-03-04 09:36:21,442,841,0,1029.98,70.009,420.5,6,2523,0,0,0.268,27.742
2025-03-04 09:36:23,462,855,0,1045.209,72.65,427.5,6,2565,0,0,0.257,48.456
2025-03-04 09:36:25,485,870,0,1089.583,78.857,435,6,2610,0,0,0.275,88.723
2025-03-04 09:36:27,507,1364,0,1139.463,76.302,682,6,4092,0,0,0.224,98.463
2025-03-04 09:36:29,544,1039,0,1194.351,76.703,519.5,6,3117,0,0,0.239,175.704
2025-03-04 09:36:31,562,859,0,1263.256,74.657,429.5,6,2577,0,0,0.277,267.264
2025-03-04 09:36:33,585,818,0,1365.334,80.945,409,6,2454,0,0,0.284,365.471
2025-03-04 09:36:35,608,819,0,1427.615,74.32,409.5,6,2457,0,0,0.28,430.51
2025-03-04 09:36:37,628,808,0,1506.306,71.895,404,6,2424,0,0,0.285,506.355
2025-03-04 09:36:39,649,808,0,1540.572,78.313,404,6,2424,0,0,0.266,543.011
2025-03-04 09:36:41,671,810,0,1610.87,69.004,405,6,2430,0,0,0.283,613.312
2025-03-04 09:36:43,694,790,0,1682.447,79.451,395,6,2370,0,0,0.275,684.987
2025-03-04 09:36:45,715,827,0,1700.399,75.375,413.5,6,2481,0,0,0.273,700.791
2025-03-04 09:36:47,736,798,0,1732.039,76.098,399,6,2394,0,0,0.248,732.038
2025-03-04 09:36:49,760,813,0,1837.02,75.474,406.5,6,2439,0,0,0.31,838.617
2025-03-04 09:36:51,782,850,0,1787.901,76.143,425,6,2550,0,0,0.238,788.555
2025-03-04 09:36:53,799,817,0,1880.383,80.521,408.5,6,2451,0,0,0.264,880.722
2025-03-04 09:36:55,824,800,0,1992.057,78.524,400,6,2400,0,0,0.3,991.36
2025-03-04 09:36:57,843,787,0,2035.1,78.022,393.5,6,2361,0,0,0.264,1031.718
2025-03-04 09:36:59,873,1275,0,2124.929,71.337,637.5,6,3825,0,0,0.253,682.75
2025-03-04 09:37:01,896,780,0,2146.704,78.901,390,6,2340,0,0,0.232,1147.556
2025-03-04 09:37:03,919,795,0,2228.706,70.718,397.5,6,2385,0,0,0.275,1223.782
2025-03-04 09:37:05,941,854,0,2234.495,77.568,427,6,2562,0,0,0.266,1232.376
2025-03-04 09:37:07,961,770,0,2291.527,111.54,385,6,2310,0,0,0.294,1292.382
2025-03-04 09:37:09,982,811,0,2453.435,79.766,405.5,6,2433,0,0,0.324,1454.102
2025-03-04 09:37:11,1001,809,0,2363.511,74.687,404.5,6,2427,0,0,0.267,1365.303
2025-03-04 09:37:13,1024,774,0,2476.447,97.684,387,6,2322,0,0,0.267,1477.151
2025-03-04 09:37:15,1046,823,0,2581.77,79.827,411.5,6,2469,0,0,0.26,1580.914
2025-03-04 09:37:17,1067,828,0,2481.773,72.652,414,6,2484,0,0,0.285,1486.476
2025-03-04 09:37:19,1087,789,0,2594.797,93.657,394.5,6,2367,0,0,0.226,1595.202
2025-03-04 09:37:21,1108,848,0,2654.741,73.612,424,6,2544,0,0,0.295,1653.364
2025-03-04 09:37:23,1130,806,0,2627.71,80.816,403,6,2418,0,0,0.272,1629.764
2025-03-04 09:37:25,1152,832,0,2735.748,75.81,416,6,2496,0,0,0.407,1737.674
2025-03-04 09:37:27,1170,835,0,2754.576,73.567,417.5,6,2505,0,0,0.283,1755.812
2025-03-04 09:37:29,1194,843,0,2752.815,78.211,421.5,6,2529,0,0,0.423,1750.595
2025-03-04 09:37:31,1231,1416,0,2807.284,81.275,708,6,4248,0,0,0.452,1118.248
2025-03-04 09:37:33,1252,863,0,2868.79,76.43,431.5,6,2589,0,0,0.527,1867.015
2025-03-04 09:37:35,1270,822,0,2952.519,88.458,411,6,2466,0,0,0.232,1951.159
2025-03-04 09:37:37,1294,767,0,3116.136,93.611,383.5,6,2301,0,0,0.284,2114.81
2025-03-04 09:37:39,1313,811,0,3239.129,68.631,405.5,6,2433,0,0,0.28,2239.533
2025-03-04 09:37:41,1338,795,0,3234.325,78.373,397.5,6,2385,0,0,0.272,2231.935
2025-03-04 09:37:43,1358,786,0,3292.302,86.368,393,6,2358,0,0,0.29,2291.345
2025-03-04 09:37:45,1380,786,0,3420.578,73.457,393,6,2358,0,0,0.276,2420.19
2025-03-04 09:37:47,1402,798,0,3453.025,77.732,399,6,2394,0,0,0.276,2453.505
2025-03-04 09:37:49,1420,808,0,3449.621,73.54,404,6,2424,0,0,0.256,2446.682
2025-03-04 09:37:51,1441,756,0,3578.081,76.382,378,6,2268,0,0,0.263,2580.267
2025-03-04 09:37:53,1461,809,0,3632.197,79.222,404.5,6,2427,0,0,0.289,2628.319
2025-03-04 09:37:55,1485,776,0,3578.032,79.713,388,6,2328,0,0,0.287,2578.048
2025-03-04 09:37:57,1507,793,0,3726.776,71.235,396.5,6,2379,0,0,0.264,2727.175
2025-03-04 09:37:59,1531,788,0,3806.141,80.919,394,6,2364,0,0,0.272,2804.274
2025-03-04 09:38:01,1548,1079,0,3837.372,113.582,539.5,6,3237,0,0,0.27,2332.612
2025-03-04 09:38:03,1582,890,0,4050.709,97.899,445,6,2670,0,0,0.258,2002.12
2025-03-04 09:38:05,1598,762,0,4064.192,89.116,381,6,2286,0,0,0.247,3065.344
2025-03-04 09:38:07,1600,759,0,4052.379,77.155,379.5,6,2277,0,0,0.252,3051.256
2025-03-04 09:38:09,1600,809,0,4152.894,80.368,404.5,6,2427,0,0,0.261,3154.417
2025-03-04 09:38:11,1600,791,0,4040.632,79.427,395.5,6,2373,0,0,0.262,3037.334
2025-03-04 09:38:13,1600,833,0,3987.719,79.998,416.5,6,2499,0,0,0.262,2990.677
2025-03-04 09:38:15,1600,795,0,4019.47,85.102,397.5,6,2385,0,0,0.254,3020.753
2025-03-04 09:38:17,1600,805,0,3972.425,77.302,402.5,6,2415,0,0,0.262,2972.646
2025-03-04 09:38:19,1600,850,0,3939.493,93.749,425,6,2550,0,0,0.231,2942.626
2025-03-04 09:38:21,1600,776,0,3887.149,78.203,388,6,2328,0,0,0.22,2888.461
2025-03-04 09:38:23,1600,837,0,3948.98,76.802,418.5,6,2511,0,0,0.277,2946.251
2025-03-04 09:38:25,1600,863,0,3889.07,102.426,431.5,6,2589,0,0,0.238,2890.173
2025-03-04 09:38:27,1600,809,0,3798.262,72.97,404.5,6,2427,0,0,0.255,2799.041
2025-03-04 09:38:29,1600,794,0,3967.17,93.211,397,6,2382,0,0,0.28,2967.727
2025-03-04 09:38:31,1600,836,0,3948.874,75.686,418,6,2508,0,0,0.254,2947.353
2025-03-04 09:38:33,1600,1387,0,3838.737,78.939,693.5,6,4161,0,0,0.225,1936.277
2025-03-04 09:38:35,1600,832,0,3879.516,73.807,416,6,2496,0,0,0.172,2554.756
2025-03-04 09:38:37,1600,856,0,3811.315,78.803,428,6,2568,0,0,0.21,2809.808
2025-03-04 09:38:39,1600,844,0,3759.943,71.844,422,6,2532,0,0,0.249,2763.224
2025-03-04 09:38:41,1600,789,0,3913.976,81.13,394.5,6,2367,0,0,0.246,2914.253
2025-03-04 09:38:43,1600,808,0,3985.99,75.584,404,6,2424,0,0,0.256,2986.524
2025-03-04 09:38:45,1600,829,0,3910.539,74.993,414.5,6,2487,0,0,0.253,2907.873
2025-03-04 09:38:47,1600,772,0,3973.53,88.35,386,6,2316,0,0,0.251,2972.49
2025-03-04 09:38:49,1600,833,0,3990.936,73.972,416.5,6,2499,0,0,0.242,2992.187
2025-03-04 09:38:51,1600,803,0,3921.755,84.871,401.5,6,2409,0,0,0.264,2922.6
2025-03-04 09:38:53,1600,800,0,3961.776,80.891,400,6,2400,0,0,0.223,2961.352
2025-03-04 09:38:55,1600,809,0,3974.874,72.543,404.5,6,2427,0,0,0.273,2974.336
2025-03-04 09:38:57,1600,810,0,3933.799,80.9,405,6,2430,0,0,0.181,2926.319
2025-03-04 09:38:59,1600,794,0,3918.596,77.563,397,6,2382,0,0,0.23,2917.127
2025-03-04 09:39:01,1600,812,0,4002.23,68.715,406,6,2436,0,0,0.245,3000.821
2025-03-04 09:39:03,1600,821,0,3993.391,84.852,410.5,6,2463,0,0,0.224,2988.959
2025-03-04 09:39:05,1600,1226,0,3915.503,104.373,613,6,3678,0,0,0.219,1742.467
2025-03-04 09:39:07,1600,817,0,4098.482,80.741,408.5,6,2451,0,0,0.224,3044.064
2025-03-04 09:39:09,1600,804,0,4011.162,102.211,402,6,2412,0,0,0.224,3013.102
2025-03-04 09:39:11,1600,769,0,3967.821,75.673,384.5,6,2307,0,0,0.22,2967.406
2025-03-04 09:39:13,1600,809,0,4086.623,78.421,404.5,6,2427,0,0,0.234,3088.303
2025-03-04 09:39:15,1600,804,0,4024.051,78.816,402,6,2412,0,0,0.225,3026.689
2025-03-04 09:39:17,1600,793,0,3996.671,85.832,396.5,6,2379,0,0,0.248,2991.938
2025-03-04 09:39:19,1600,798,0,4021.784,87.238,399,6,2394,0,0,0.252,3023.11
2025-03-04 09:39:21,1600,800,0,3977.801,79.742,400,6,2400,0,0,0.259,2978.48
2025-03-04 09:39:23,1600,838,0,3972.341,100.44,419,6,2514,0,0,0.216,2974.374
2025-03-04 09:39:25,1600,812,0,3914.571,85.966,406,6,2436,0,0,0.243,2909.372
2025-03-04 09:39:27,1600,817,0,3948.04,77.96,408.5,6,2451,0,0,0.272,2949.312
2025-03-04 09:39:29,1600,854,0,3904.228,96.857,427,6,2562,0,0,0.194,2904.286
2025-03-04 09:39:31,1600,785,0,3820.948,83.495,392.5,6,2355,0,0,0.237,2822.473
2025-03-04 09:39:33,1600,838,0,3951.352,73.029,419,6,2514,0,0,0.255,2952.333
2025-03-04 09:39:35,1600,1425,0,3828.558,102.082,712.5,6,4275,0,0,0.241,2103.067
2025-03-04 09:39:37,1600,826,0,3839.447,81.808,413,6,2478,0,0,0.222,2289.201
2025-03-04 09:39:39,1600,860,0,3842.255,75.814,430,6,2580,0,0,0.231,2844.041
2025-03-04 09:39:41,1600,827,0,3804.007,76.138,413.5,6,2481,0,0,0.226,2804.582
2025-03-04 09:39:43,1600,816,0,3831.43,82.023,408,6,2448,0,0,0.2,2830.713
2025-03-04 09:39:45,1600,829,0,3865.021,75.458,414.5,6,2487,0,0,0.234,2864.005
2025-03-04 09:39:47,1600,822,0,3909.144,80.598,411,6,2466,0,0,0.22,2912.029
2025-03-04 09:39:49,1600,809,0,3934.096,79.382,404.5,6,2427,0,0,0.219,2934.319
2025-03-04 09:39:51,1600,801,0,3992.85,78.329,400.5,6,2403,0,0,0.246,2993.479
2025-03-04 09:39:53,1600,820,0,3957.833,72.618,410,6,2460,0,0,0.239,2956.904
2025-03-04 09:39:55,1600,802,0,3891.879,83.241,401,6,2406,0,0,0.231,2885.96
2025-03-04 09:39:57,1600,805,0,3984.306,81.538,402.5,6,2415,0,0,0.261,2983.891
2025-03-04 09:39:59,1600,816,0,3975.776,72.328,408,6,2448,0,0,0.259,2974.059
2025-03-04 09:40:01,1600,797,0,3932.414,78.764,398.5,6,2391,0,0,0.206,2930.831
2025-03-04 09:40:03,1600,773,0,3966.556,87.682,386.5,6,2319,0,0,0.208,2967.453
2025-03-04 09:40:05,1600,821,0,4037.691,76.599,410.5,6,2463,0,0,0.229,3037.777
2025-03-04 09:40:07,1600,1236,0,3973.634,110.328,618,6,3708,0,0,0.242,1899.182
2025-03-04 09:40:09,1600,744,0,3958.737,97.88,372,6,2232,0,0,0.204,2639.913
2025-03-04 09:40:11,1600,814,0,4096.548,87.539,407,6,2442,0,0,0.233,3094.412
2025-03-04 09:40:13,1600,788,0,4075.192,100.823,394,6,2364,0,0,0.216,3078.283
2025-03-04 09:40:15,1600,765,0,4003.75,82.19,382.5,6,2295,0,0,0.243,3005.243
2025-03-04 09:40:17,1600,802,0,4111.272,77.169,401,6,2406,0,0,0.248,3108.924
2025-03-04 09:40:19,1600,810,0,4054.585,84.305,405,6,2430,0,0,0.273,3055.131
2025-03-04 09:40:21,1600,774,0,4024.403,89.182,387,6,2322,0,0,0.224,3021.032
2025-03-04 09:40:23,1600,797,0,4069.053,80.205,398.5,6,2391,0,0,0.25,3073.678
2025-03-04 09:40:25,1600,795,0,4016.664,74.237,397.5,6,2385,0,0,0.236,3015.36
2025-03-04 09:40:27,1600,821,0,4005.403,90.817,410.5,6,2463,0,0,0.216,3006.305
2025-03-04 09:40:29,1600,773,0,3976.207,81.204,386.5,6,2319,0,0,0.232,2975.854
2025-03-04 09:40:31,1600,797,0,4054.32,83.62,398.5,6,2391,0,0,0.255,3054.36
2025-03-04 09:40:33,1600,856,0,4028.715,105.453,428,6,2568,0,0,0.231,3026.561
