DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 03:48:09,45,31,0,1022.355,69.718,15.5,6,93,0,0,3.452,12.581
2025-03-04 03:48:11,84,118,0,1007.017,60.221,59,6,354,0,0,0.78,8.5
2025-03-04 03:48:13,126,174,0,1013,60.377,87,6,522,0,0,0.678,9.477
2025-03-04 03:48:15,166,270,0,1005.548,69.4,135,6,810,0,0,0.556,6.504
2025-03-04 03:48:17,205,350,0,1008.297,62.133,175,6,1050,0,0,0.451,8.5
2025-03-04 03:48:19,247,434,0,1006.77,63.443,217,6,1302,0,0,0.422,8.369
2025-03-04 03:48:21,285,507,0,1003.574,63.697,253.5,6,1521,0,0,0.349,8.193
2025-03-04 03:48:23,326,582,0,1011.292,66.469,291,6,1746,0,0,0.345,8.84
2025-03-04 03:48:25,368,665,0,1012.099,64.768,332.5,6,1995,0,0,0.322,10.995
2025-03-04 03:48:27,408,744,0,1016.751,65.674,372,6,2232,0,0,0.32,14.163
2025-03-04 03:48:29,446,818,0,1018.638,63.488,409,6,2454,0,0,0.298,14.138
2025-03-04 03:48:31,486,879,0,1021.452,65.742,439.5,6,2637,0,0,0.278,20.886
2025-03-04 03:48:33,526,901,0,1068.531,79.996,450.5,6,2703,0,0,0.286,67.553
2025-03-04 03:48:35,566,902,0,1160.437,78.951,451,6,2706,0,0,0.244,159.324
2025-03-04 03:48:37,607,927,0,1211.091,76.715,463.5,6,2781,0,0,0.221,211.935
2025-03-04 03:48:39,644,948,0,1283.399,73.471,474,6,2844,0,0,0.227,281.522
2025-03-04 03:48:41,687,917,0,1372.372,75.679,458.5,6,2751,0,0,0.242,375.761
2025-03-04 03:48:43,726,939,0,1458.793,73.879,469.5,6,2817,0,0,0.245,455.272
2025-03-04 03:48:45,767,920,0,1561.283,78.956,460,6,2760,0,0,0.253,562.672
2025-03-04 03:48:47,805,903,0,1638.227,76.786,451.5,6,2709,0,0,0.282,641.793
2025-03-04 03:48:49,845,908,0,1721.144,77.487,454,6,2724,0,0,0.239,722.3
2025-03-04 03:48:51,887,863,0,1901.772,88.745,431.5,6,2589,0,0,0.228,901.691
2025-03-04 03:48:53,926,860,0,2000.458,78.056,430,6,2580,0,0,0.247,998.358
2025-03-04 03:48:55,966,843,0,2104.216,76.798,421.5,6,2529,0,0,0.287,1103.636
2025-03-04 03:48:57,1004,884,0,2190.303,70.773,442,6,2652,0,0,0.275,1186.895
2025-03-04 03:48:59,1047,879,0,2254.71,77.766,439.5,6,2637,0,0,0.242,1256.297
2025-03-04 03:49:01,1088,841,0,2369.48,88.719,420.5,6,2523,0,0,0.25,1371.159
2025-03-04 03:49:03,1125,855,0,2477.692,74.516,427.5,6,2565,0,0,0.254,1477.449
2025-03-04 03:49:05,1165,860,0,2551.264,83.596,430,6,2580,0,0,0.262,1548.483
2025-03-04 03:49:07,1206,819,0,2710.701,93.397,409.5,6,2457,0,0,0.453,1711.252
2025-03-04 03:49:09,1246,862,0,2785.771,76.639,431,6,2586,0,0,1.219,1790.265
2025-03-04 03:49:11,1287,837,0,2843.386,82.191,418.5,6,2511,0,0,0.656,1842.891
2025-03-04 03:49:13,1325,809,0,3005.403,87.611,404.5,6,2427,0,0,0.251,2007.98
2025-03-04 03:49:15,1367,846,0,3103.052,73.246,423,6,2538,0,0,0.243,2100.532
2025-03-04 03:49:17,1399,830,0,3141.57,76.635,415,6,2490,0,0,0.267,2136.145
2025-03-04 03:49:19,1400,841,0,3282.671,75.758,420.5,6,2523,0,0,0.249,2282.759
2025-03-04 03:49:21,1400,855,0,3305.481,80.922,427.5,6,2565,0,0,0.227,2300.665
2025-03-04 03:49:23,1400,851,0,3271.518,68.93,425.5,6,2553,0,0,0.248,2271.759
2025-03-04 03:49:25,1400,873,0,3305.049,84.099,436.5,6,2619,0,0,0.234,2307.072
2025-03-04 03:49:27,1400,880,133,3179.318,93.141,440,6,2640,0,0,0.245,2180.336
2025-03-04 03:49:29,1400,716,1055,3377.408,162.185,358,6,2148,0,0,0.24,2387.718
2025-03-04 03:49:31,1400,839,0,2418.298,548.616,419.5,6,2517,0,0,0.197,1419.472
2025-03-04 03:49:33,1400,772,892,3185.746,219.356,386,6,2316,0,0,0.188,2190.887
2025-03-04 03:49:35,1400,715,658,2798.825,944.34,357.5,6,2145,0,0,0.252,1808.523
2025-03-04 03:49:37,1400,893,1,2595.963,371.623,446.5,6,2679,0,0,0.174,1590.287
2025-03-04 03:49:39,1400,761,900,3310.318,108.099,380.5,6,2283,0,0,0.225,2313.382
2025-03-04 03:49:41,1400,869,1,2688.046,626.491,434.5,6,2607,0,0,0.241,1687.013
2025-03-04 03:49:43,1400,917,78,2958.132,197.697,458.5,6,2751,0,0,0.179,1954.418
2025-03-04 03:49:45,1400,817,445,3184.966,128.783,408.5,6,2451,0,0,0.209,2188.371
2025-03-04 03:49:47,1400,965,0,2695.718,309.444,482.5,6,2895,0,0,0.184,1693.552
2025-03-04 03:49:49,1400,826,338,3100.969,99.104,413,6,2478,0,0,0.207,2104.005
2025-03-04 03:49:51,1400,928,34,3014.925,377.522,464,6,2784,0,0,0.238,2018.399
2025-03-04 03:49:53,1400,929,0,2938.743,184.036,464.5,6,2787,0,0,0.177,1937.037
2025-03-04 03:49:55,1400,856,290,3122.982,80.199,428,6,2568,0,0,0.213,2123.346
2025-03-04 03:49:57,1400,853,0,2887.123,259.719,426.5,6,2559,0,0,0.185,1889.458
2025-03-04 03:49:59,1400,884,206,3224.201,84.425,442,6,2652,0,0,0.175,2228.209
